dr8_id,strat_label,split
8000_369223_3711,0,train
8000_369245_675,0,train
8000_369268_1317,0,train
8000_369275_2734,0,train
8000_369295_3066,0,train
8000_369298_867,0,val
8000_369302_1212,0,train
8000_369357_197,0,train
8000_369677_2382,0,train
8000_369698_2305,1,train
8000_369730_3311,0,train
8000_369732_692,0,train
8000_369737_147,0,train
8000_369748_3345,0,train
8000_369767_3174,0,train
8000_369804_3354,0,train
8000_369814_2432,0,train
8000_369817_1678,0,train
8000_369842_3003,0,train
8000_369855_3759,0,val
8000_369949_3294,0,train
8000_369965_736,0,train
8000_370032_1547,0,train
8000_370055_3415,0,test
8000_370063_1731,0,val
8000_370097_3356,0,val
8000_370104_3043,0,train
8000_370137_1884,1,train
8000_370171_5301,0,train
8000_370178_1081,0,train
8000_370192_3182,0,test
8000_370212_7402,0,val
8000_370421_6087,0,train
8000_370433_7144,2,test
8000_370459_3602,0,train
8000_370482_2832,0,train
8000_370508_2682,0,train
8000_370548_2131,0,train
8000_370554_2662,0,train
8000_370573_974,0,train
8000_370586_4182,0,train
8000_370621_77,0,val
8000_370638_2375,0,train
8000_370681_3784,0,train
8000_370684_1298,0,train
8000_370688_245,0,val
8000_370714_3587,0,train
8000_370726_1286,0,train
8000_370762_3181,0,val
8000_371106_3496,0,train
8000_371108_4086,1,train
8000_371111_1186,0,train
8000_371119_3044,0,train
8000_371124_5507,0,train
8000_371141_4377,1,train
8000_371158_2923,0,train
8000_371206_5285,0,train
8000_371214_2112,0,train
8000_371275_3293,0,train
8000_371281_1329,0,val
8000_371325_3684,0,train
8000_371353_4175,0,val
8000_371358_471,0,train
8000_371379_1613,0,test
8000_371410_2814,0,train
8000_371411_4658,0,train
8000_371446_112,0,train
8000_371468_1576,1,val
8000_371524_4010,0,train
8000_371547_3466,0,train
8000_371628_4061,0,train
8000_371843_2318,0,train
8000_371843_2981,0,train
8000_371872_4442,0,test
8000_371893_5238,0,test
8000_371988_3374,0,train
8000_372029_3637,0,test
8000_372048_1334,0,train
8000_372071_180,0,val
8000_372081_254,0,test
8000_372089_1422,0,val
8000_372089_2963,0,val
8000_372138_3287,1,train
8000_372140_4216,0,train
8000_372187_1529,0,train
8000_372187_3924,0,train
8000_372205_4568,0,train
8000_372231_1013,0,test
8000_372549_3388,1,val
8000_372562_6244,0,test
8000_372597_5035,0,train
8000_372607_4193,0,train
8000_372612_2964,0,val
8000_372669_2458,0,test
8000_372669_3693,0,train
8000_372673_1170,0,train
8000_372677_3350,0,train
8000_372708_3422,0,train
8000_372742_42,0,train
8000_372817_745,1,train
8000_37281_2778,2,train
8000_372827_4519,0,val
8000_372831_188,0,train
8000_372837_3760,0,val
8000_372870_2959,0,train
8000_37288_3143,0,train
8000_37292_1897,0,test
8000_37293_164,0,train
8000_37293_5984,0,train
8000_37298_5281,0,train
8000_372999_3791,0,train
8000_37299_3966,0,train
8000_37300_1562,0,train
8000_37300_5621,0,val
8000_37301_4723,0,train
8000_37301_6711,0,train
8000_373026_1099,0,train
8000_37302_5703,0,train
8000_37304_967,0,test
8000_373063_3788,1,train
8000_37310_3686,0,train
8000_37312_2102,0,train
8000_37318_7160,0,train
8000_37319_4343,0,train
8000_37321_2555,1,train
8000_37321_3205,0,val
8000_37321_4146,0,train
8000_37323_2636,1,train
8000_373277_1081,0,train
8000_37327_3223,0,train
8000_373283_5049,0,train
8000_37330_2269,0,train
8000_37330_66,0,val
8000_37333_182,0,train
8000_37333_1957,0,val
8000_373347_745,1,val
8000_373359_1722,0,train
8000_373366_1077,1,val
8000_37336_2609,0,train
8000_373387_3912,2,test
8000_37338_550,0,train
8000_37340_1908,0,train
8000_37340_6542,0,train
8000_373421_674,0,train
8000_37343_418,0,train
8000_37346_1564,0,train
8000_373474_2145,0,train
8000_37347_660,0,train
8000_37348_1147,0,test
8000_373497_3084,0,train
8000_373526_1834,0,train
8000_37355_3133,0,test
8000_37355_6479,0,train
8000_37356_3903,0,val
8000_37358_3770,0,train
8000_37358_8513,0,train
8000_37360_2233,0,train
8000_373615_2149,2,train
8000_37362_4484,0,train
8000_373638_3069,0,train
8000_373639_3033,0,train
8000_37363_4980,0,train
8000_373651_971,0,train
8000_37366_6091,1,train
8000_37367_5064,0,train
8000_37367_6261,0,train
8000_37369_3440,0,train
8000_37372_560,1,test
8000_37373_6398,0,train
8000_37377_5145,0,train
8000_37379_4992,0,train
8000_37381_2990,0,train
8000_37381_4237,0,test
8000_37382_4753,0,train
8000_37382_5058,0,train
8000_37383_6677,0,train
8000_37390_2960,0,train
8000_37392_3254,0,test
8000_37394_4646,1,train
8000_373991_1975,0,train
8000_373995_4983,0,train
8000_373996_88,0,train
8000_374008_4125,0,val
8000_37403_1114,0,train
8000_37403_6383,0,train
8000_374075_2518,0,val
8000_37407_4616,0,train
8000_37408_6537,0,train
8000_37409_6825,0,train
8000_374136_3055,1,train
8000_374185_1209,0,train
8000_374221_1504,1,train
8000_37423_5101,0,train
8000_374243_2565,0,train
8000_37425_1798,0,train
8000_37425_3753,1,test
8000_37427_1605,0,train
8000_374285_1823,0,train
8000_37429_4946,0,train
8000_37430_125,0,train
8000_37431_6106,0,train
8000_374324_850,0,train
8000_37433_5107,0,train
8000_37435_6751,0,train
8000_374376_4136,0,train
8000_374388_893,0,train
8000_374402_1986,0,train
8000_374404_841,0,train
8000_37440_4643,1,val
8000_37440_6486,1,val
8000_374448_5425,0,val
8000_37445_3706,0,train
8000_37446_5767,0,train
8000_374478_5143,0,train
8000_37447_4793,0,train
8000_374498_2408,0,train
8000_37449_3022,0,test
8000_37450_3657,0,train
8000_37451_844,0,train
8000_37452_52,0,train
8000_37461_886,0,val
8000_37466_3629,0,train
8000_37469_4288,1,test
8000_374714_7651,0,val
8000_374737_5724,0,train
8000_374742_6769,0,val
8000_374787_1425,0,train
8000_37480_6932,0,train
8000_374812_823,0,train
8000_37482_6111,0,train
8000_37482_6692,1,test
8000_374840_1468,1,train
8000_374852_4143,2,train
8000_374854_79,0,val
8000_374858_312,1,train
8000_37486_2874,0,test
8000_37491_1731,0,val
8000_374924_2923,0,train
8000_374966_1522,0,val
8000_374968_2794,0,train
8000_374994_658,1,train
8000_37499_2175,0,train
8000_375000_3829,0,train
8000_375034_3100,0,train
8000_37505_2851,0,val
8000_37505_3333,0,train
8000_375079_2651,0,train
8000_375080_3828,0,train
8000_37508_5178,0,val
8000_37509_1805,0,test
8000_37509_5175,0,train
8000_37510_205,0,test
8000_37518_1689,0,train
8000_37520_3857,0,train
8000_37524_5807,0,train
8000_37525_6098,0,train
8000_37527_1686,0,test
8000_37530_9094,0,train
8000_37532_8208,0,train
8000_37533_12742,0,train
8000_37539_20563,1,val
8000_37539_7419,0,train
8000_375408_541,0,train
8000_375414_2651,0,train
8000_375417_2587,0,train
8000_375435_3670,0,train
8000_375469_392,1,val
8000_375481_1002,0,train
8000_375522_761,0,val
8000_375549_5091,0,test
8000_375554_1143,0,train
8000_375602_1020,0,test
8000_375683_4677,0,train
8000_375688_327,0,test
8000_375699_3317,0,train
8000_375719_3540,0,train
8000_375721_1248,0,train
8000_375771_3423,0,val
8000_375780_478,0,train
8000_375837_1340,0,train
8000_375845_3509,0,train
8000_375852_4491,0,train
8000_375881_3884,0,train
8000_375888_74,0,train
8000_375917_1447,0,train
8000_376210_378,0,test
8000_376211_3785,0,train
8000_376251_801,0,train
8000_376263_2599,0,train
8000_376292_1661,0,train
8000_376344_645,0,train
8000_376357_3032,0,val
8000_376359_1711,0,test
8000_376366_3430,0,train
8000_376421_1503,2,train
8000_376423_4401,0,val
8000_376453_2937,0,train
8000_376459_2996,0,train
8000_376471_1423,0,train
8000_376911_1140,0,train
8000_376968_1634,0,test
8000_377063_4395,0,train
8000_377070_3525,0,train
8000_377075_5360,0,train
8000_377093_3014,0,train
8000_377099_1255,0,train
8000_377113_2947,0,train
8000_377319_2487,0,train
8000_377324_2508,0,train
8000_377340_4578,0,train
8000_377349_359,2,val
8000_377374_7438,0,test
8000_377585_3268,0,test
8000_377634_4070,0,train
8000_377675_4232,1,train
8000_377691_3492,0,train
8000_377708_2815,0,train
8000_377716_3306,0,train
8000_377819_4744,0,train
8000_377857_1470,0,train
8000_378244_2380,0,train
8000_378256_2325,0,test
8000_378258_2028,0,train
8000_378266_1454,0,train
8000_378305_857,0,train
8000_378343_3830,0,train
8000_378361_188,0,val
8000_378372_1009,1,train
8000_378391_814,0,test
8000_378408_682,0,val
8000_378413_1487,0,test
8000_378417_2893,0,val
8000_378440_1839,0,train
8000_378453_1554,0,test
8000_378453_4084,0,train
8000_378491_612,0,train
8000_378500_3848,0,train
8000_378529_4654,0,val
8000_378536_3633,0,train
8000_378624_2812,0,val
8000_378633_1585,0,train
8000_378665_2221,0,train
8000_378669_2344,0,train
8000_378768_2462,2,train
8000_378775_697,0,train
8000_378781_7286,1,train
8000_378800_3959,0,train
8000_379047_4470,0,train
8000_379055_1462,0,train
8000_379056_3948,0,test
8000_379057_4474,0,train
8000_379068_4376,0,train
8000_379070_2731,0,train
8000_379073_2336,0,train
8000_379096_1166,0,train
8000_379129_2075,0,train
8000_379156_724,0,train
8000_379173_4633,1,val
8000_379313_429,0,val
8000_379315_1095,0,train
8000_379340_1417,0,test
8000_37949_832,1,val
8000_37951_2574,1,train
8000_37952_5566,0,test
8000_37957_2509,0,val
8000_37957_4031,0,train
8000_37957_4252,0,train
8000_37958_5073,0,train
8000_37963_4537,0,train
8000_379655_2767,0,test
8000_37966_6439,0,train
8000_379722_3878,0,test
8000_37972_6164,0,train
8000_379754_3331,0,val
8000_379788_914,0,train
8000_37978_4069,0,train
8000_37982_1077,0,train
8000_37982_1215,0,train
8000_37982_1592,0,train
8000_37982_4822,0,test
8000_37983_3164,0,train
8000_37984_438,0,val
8000_37985_799,0,train
8000_379879_2665,0,val
8000_379898_3934,0,val
8000_379904_750,0,train
8000_37990_2766,0,train
8000_37994_4553,0,test
8000_37995_6594,0,train
8000_379990_5141,0,test
8000_38001_5028,0,train
8000_38002_2582,0,train
8000_38002_739,1,val
8000_38003_1943,0,test
8000_38003_5381,0,val
8000_380094_2923,0,test
8000_38009_4368,0,train
8000_380106_3716,0,test
8000_380111_4195,1,train
8000_380113_693,0,test
8000_38012_5029,0,train
8000_38014_3251,0,train
8000_38015_6133,0,train
8000_38015_6795,0,test
8000_380168_2025,0,train
8000_38017_6449,0,train
8000_380225_3717,0,val
8000_380228_4190,1,val
8000_38029_689,0,test
8000_38032_4515,0,val
8000_38033_2160,0,train
8000_38035_3430,0,train
8000_38039_6104,0,train
8000_38041_4285,0,test
8000_38044_7632,1,train
8000_380467_5796,1,train
8000_38047_5923,0,train
8000_38049_2431,0,train
8000_38049_5616,0,train
8000_38051_2086,1,train
8000_380520_3082,0,train
8000_38054_1965,0,train
8000_380573_2683,0,train
8000_38057_4619,0,train
8000_38059_1538,0,val
8000_380602_1687,0,train
8000_380622_1201,0,val
8000_380625_3512,0,train
8000_380631_3873,0,train
8000_380640_797,0,train
8000_38064_6130,0,train
8000_380650_425,0,train
8000_38065_3316,0,train
8000_38065_4392,0,train
8000_38067_3395,0,train
8000_38069_1400,1,test
8000_380706_1649,0,train
8000_380713_2115,0,train
8000_380728_1584,0,train
8000_380746_182,0,val
8000_380752_1392,0,train
8000_380777_4118,0,train
8000_38078_1821,0,train
8000_38081_3071,0,train
8000_38081_3377,0,train
8000_38083_1253,0,train
8000_38084_1638,0,val
8000_38089_2952,0,train
8000_38092_76,2,train
8000_38093_2960,0,val
8000_38094_889,1,val
8000_38095_1315,0,train
8000_38096_5640,0,train
8000_38099_4653,0,val
8000_38104_1303,0,train
8000_38107_3504,1,train
8000_38107_6402,1,train
8000_381086_5086,0,train
8000_38108_6977,0,train
8000_381094_1428,0,train
8000_38110_3028,0,train
8000_38117_1036,1,train
8000_38120_3931,0,train
8000_381216_3668,0,train
8000_38124_564,0,train
8000_38126_3965,0,test
8000_381277_2622,0,train
8000_38127_5305,0,val
8000_38128_4710,0,val
8000_38129_1119,0,val
8000_381310_2184,0,test
8000_381343_4208,0,train
8000_381346_4598,0,val
8000_381356_4615,1,train
8000_381359_3289,0,train
8000_38135_1332,1,train
8000_38135_241,0,val
8000_38138_816,2,val
8000_381396_3423,0,train
8000_38141_5320,0,train
8000_38144_3944,0,test
8000_381476_1337,0,train
8000_38149_4220,0,test
8000_38151_894,0,train
8000_381540_35,0,train
8000_381556_1857,0,train
8000_381564_4610,0,train
8000_38157_1484,0,train
8000_38160_1905,0,train
8000_38173_3804,0,train
8000_38175_862,0,train
8000_38183_9506,0,val
8000_381843_6092,2,val
8000_381874_651,0,train
8000_381880_538,0,train
8000_381884_282,0,train
8000_38190_7288,0,train
8000_381917_4072,0,train
8000_38191_4211,0,train
8000_38193_5873,0,val
8000_38194_1090,0,test
8000_381952_3034,0,train
8000_38195_2426,1,test
8000_381967_252,0,train
8000_381974_1446,0,train
8000_381979_1224,1,train
8000_38197_1757,0,test
8000_38197_4108,0,train
8000_38198_747,0,train
8000_38199_2128,0,train
8000_38199_4928,0,test
8000_38199_9612,0,train
8000_38201_4820,0,val
8000_38201_7180,0,train
8000_38203_16022,0,train
8000_38205_17420,0,train
8000_38205_22467,0,train
8000_382063_3119,0,val
8000_38207_18710,0,val
8000_382088_2017,0,train
8000_382092_1063,0,train
8000_382109_310,1,train
8000_382157_853,0,val
8000_382211_2356,0,val
8000_382527_713,0,train
8000_382565_2237,0,val
8000_382608_1978,0,train
8000_382611_1007,0,train
8000_382664_4315,0,train
8000_382670_1509,0,train
8000_382691_1052,0,train
8000_382699_3374,0,train
8000_382750_1186,0,val
8000_382751_893,0,val
8000_382822_335,1,train
8000_382842_4258,0,train
8000_382855_3171,0,test
8000_382859_1582,0,test
8000_382891_2096,0,train
8000_382968_324,0,train
8000_383004_269,0,val
8000_383007_5201,0,test
8000_383033_7525,0,train
8000_383352_4343,0,train
8000_383357_3897,0,train
8000_383446_4132,0,train
8000_383535_3583,0,train
8000_383556_3200,0,test
8000_383616_3655,0,train
8000_383923_2477,0,train
8000_383938_4035,1,train
8000_383967_1419,0,val
8000_384024_437,0,train
8000_384026_2340,0,test
8000_384036_3943,0,train
8000_384145_1152,0,train
8000_384159_3351,0,train
8000_384186_620,1,train
8000_384213_4277,0,train
8000_384238_1497,0,test
8000_384259_2433,0,train
8000_384278_650,0,train
8000_384287_3194,0,train
8000_384290_250,0,val
8000_384298_4010,0,test
8000_384310_369,0,train
8000_384321_772,0,val
8000_384349_1326,0,val
8000_384379_4771,0,train
8000_384407_68,0,train
8000_384430_755,0,train
8000_384445_2014,0,train
8000_384718_505,0,train
8000_384733_1258,0,train
8000_384747_3531,0,train
8000_384772_372,0,test
8000_384802_3506,0,val
8000_384852_3970,0,train
8000_384885_4938,0,train
8000_384914_3603,1,val
8000_384944_1896,0,train
8000_384946_422,0,train
8000_384964_2816,2,train
8000_384969_410,0,val
8000_384985_3561,0,train
8000_385031_707,0,test
8000_385369_2882,0,train
8000_385376_4912,0,train
8000_385398_1146,2,train
8000_385467_211,0,train
8000_385475_3818,0,train
8000_385526_2977,0,train
8000_385537_2193,0,train
8000_385539_3838,0,train
8000_385562_186,0,train
8000_385657_3351,1,test
8000_385671_3819,0,test
8000_385687_524,0,test
8000_385750_3278,0,train
8000_385756_4130,0,train
8000_385782_1026,0,train
8000_385800_4916,0,train
8000_385822_2893,0,train
8000_385831_3199,0,train
8000_385874_2393,0,val
8000_386170_2963,0,test
8000_386218_2538,0,train
8000_38621_756,0,train
8000_38625_1591,0,train
8000_386269_4933,0,train
8000_38626_252,0,val
8000_38628_1935,1,train
8000_386300_3048,0,train
8000_386301_1462,0,train
8000_38632_4549,0,train
8000_386356_3595,0,train
8000_38635_2871,0,train
8000_386373_2745,0,train
8000_386439_4161,0,train
8000_38644_5871,1,train
8000_386450_1546,0,val
8000_386454_4009,0,train
8000_386458_707,0,train
8000_38645_2503,0,train
8000_38647_2859,0,test
8000_38653_4358,0,train
8000_38657_1316,0,test
8000_38661_3809,0,train
8000_38667_6041,0,val
8000_38671_4445,0,train
8000_38672_6067,0,train
8000_38673_663,0,train
8000_386769_4406,0,train
8000_386777_6479,0,train
8000_386780_3607,0,test
8000_386801_4461,0,train
8000_386824_315,0,test
8000_38682_120,0,train
8000_38685_6265,0,train
8000_386883_262,0,val
8000_38690_2694,0,train
8000_38691_2516,0,train
8000_386924_1372,0,train
8000_386954_1034,0,train
8000_38695_5525,0,train
8000_38698_6442,1,val
8000_38700_5399,1,train
8000_387017_1559,0,train
8000_387066_2089,0,val
8000_387067_307,0,train
8000_38707_4832,0,train
8000_38708_5144,0,val
8000_387134_1280,0,train
8000_387188_1324,2,train
8000_38720_2782,0,train
8000_38720_5441,2,train
8000_387245_3799,0,train
8000_38724_6067,0,test
8000_387278_248,0,test
8000_387281_5247,0,train
8000_38728_1703,0,train
8000_387308_6290,2,train
8000_387311_4517,0,train
8000_387316_1391,0,train
8000_387319_6459,0,train
8000_38731_2700,0,val
8000_387327_4193,0,train
8000_38733_1127,0,test
8000_38734_240,0,test
8000_38735_1401,0,train
8000_38735_407,0,train
8000_38739_2727,0,train
8000_38741_1741,0,test
8000_38745_4895,1,test
8000_38746_6267,1,train
8000_38748_5077,0,train
8000_38748_623,0,train
8000_38750_2390,0,train
8000_38754_6342,0,train
8000_387595_85,0,train
8000_387623_1292,0,train
8000_387625_2422,0,train
8000_38764_3990,0,val
8000_387654_1363,0,train
8000_387656_2358,1,train
8000_38765_4577,0,test
8000_38766_4600,0,train
8000_387676_2531,0,train
8000_387685_1119,0,test
8000_387687_267,0,val
8000_38769_6395,0,val
8000_38771_1316,0,train
8000_38774_3276,0,train
8000_38779_4438,0,train
8000_38780_5201,0,train
8000_38782_199,1,train
8000_387831_1436,0,train
8000_387849_4302,0,train
8000_387859_42,0,train
8000_38785_3878,1,train
8000_387885_2313,0,train
8000_38793_1560,0,train
8000_38793_1890,0,val
8000_38797_491,0,train
8000_38800_952,0,val
8000_38801_1294,0,train
8000_38803_3135,0,train
8000_38804_5197,1,test
8000_38808_1343,0,train
8000_38808_3289,0,train
8000_38808_582,0,train
8000_38809_120,0,train
8000_38812_1111,0,train
8000_38812_3531,0,train
8000_38813_6258,0,train
8000_38817_1781,2,train
8000_38817_2128,1,test
8000_388194_5725,0,test
8000_388204_5356,0,train
8000_388226_1415,0,train
8000_388229_1813,0,train
8000_388248_2837,0,val
8000_38824_455,0,train
8000_388274_4280,0,train
8000_388276_4201,0,test
8000_388319_48,0,train
8000_38831_646,0,train
8000_388320_3285,0,train
8000_38834_4856,0,train
8000_38838_3694,0,train
8000_388395_40,0,test
8000_388409_317,0,test
8000_388418_3998,0,train
8000_388424_3434,0,val
8000_38843_2592,0,val
8000_388444_1566,0,test
8000_38844_2336,0,train
8000_38844_772,0,val
8000_38845_737,0,train
8000_388464_1536,0,train
8000_38846_4999,0,val
8000_38846_663,0,train
8000_38847_1731,0,train
8000_38847_287,0,train
8000_38848_1019,0,train
8000_388501_2651,0,train
8000_38850_254,0,train
8000_388540_2790,0,train
8000_388546_3769,0,train
8000_38855_3958,2,train
8000_388575_2407,0,val
8000_388587_190,0,train
8000_388633_1223,0,train
8000_388643_5543,0,train
8000_38864_3987,2,train
8000_388653_3157,0,train
8000_38866_6248,0,train
8000_388697_2498,0,val
8000_38870_5079,0,train
8000_38871_1551,0,train
8000_38873_5699,0,train
8000_38873_5917,0,train
8000_38874_2171,0,train
8000_388760_4941,0,train
8000_38877_6878,0,train
8000_38886_10321,0,test
8000_38886_6487,1,train
8000_38888_6777,0,train
8000_388947_5487,0,val
8000_388981_6182,0,train
8000_388994_2517,0,val
8000_389031_228,0,train
8000_389039_253,0,train
8000_389076_1671,0,train
8000_389101_4260,0,train
8000_389117_3904,0,train
8000_389246_3731,0,train
8000_389300_1590,0,train
8000_389619_3942,0,train
8000_389629_4011,0,train
8000_389700_4309,0,val
8000_389710_3769,0,train
8000_389743_1157,0,test
8000_389747_306,0,train
8000_389773_1074,2,train
8000_389793_1256,0,test
8000_389838_4555,0,train
8000_389854_2006,0,train
8000_389965_2717,0,train
