index,label,split
15893,3,train
15894,2,train
15895,1,train
15896,5,train
15897,0,test
15898,7,train
15899,5,test
15900,3,train
15901,2,val
15902,6,train
15903,2,train
15904,7,train
15905,1,val
15906,7,val
15907,5,val
15908,5,train
15909,1,train
15910,4,train
15911,9,val
15912,3,train
15913,8,train
15914,2,val
15915,1,train
15916,8,test
15917,5,train
15918,9,train
15919,7,train
15920,2,test
15921,6,train
15922,7,train
15923,7,train
15924,6,train
15925,8,train
15926,0,train
15927,7,train
15928,3,train
15929,6,train
15930,7,train
15931,7,val
15932,2,train
15933,8,train
15934,3,train
15935,8,train
15936,7,train
15937,9,val
15938,9,train
15939,1,train
15940,0,train
15941,2,train
15942,7,val
15943,6,train
15944,2,train
15945,5,train
15946,7,train
15947,9,train
15948,8,train
15949,7,train
15950,3,train
15951,7,val
15952,2,train
15953,9,val
15954,0,train
15955,9,val
15956,5,train
15957,8,val
15958,7,train
15959,7,train
15960,3,test
15961,0,val
15962,6,test
15963,5,train
15964,6,train
15965,7,train
15966,7,test
15967,8,val
15968,2,val
15969,1,train
15970,3,val
15971,1,train
15972,7,train
15973,2,train
15974,7,train
15975,1,train
15976,0,train
15977,9,train
15978,2,train
15979,8,train
15980,5,train
15981,1,train
15982,9,test
15983,3,train
15984,9,train
15985,4,val
15986,7,test
15987,9,train
15988,0,train
15989,9,train
15990,2,train
15991,0,train
15992,7,train
15993,1,train
15994,6,train
15995,7,val
15996,6,test
15997,2,train
15998,5,train
15999,7,test
16000,2,val
16001,4,test
16002,2,train
16003,6,val
16004,3,train
16005,6,train
16006,7,test
16007,2,val
16008,0,train
16009,8,train
16010,3,train
16011,6,train
16012,0,val
16013,5,test
16014,3,val
16015,9,train
16016,6,train
16017,2,train
16018,0,train
16019,7,val
16020,1,train
16021,7,train
16022,3,test
16023,7,train
16024,8,train
16025,5,test
16026,6,train
16027,6,val
16028,2,test
16029,3,val
16030,9,val
16031,5,val
16032,7,val
16033,5,train
16034,2,train
16035,2,train
16036,5,train
16037,5,train
16038,6,val
16039,3,train
16040,2,train
16041,2,train
16042,2,train
16043,2,train
16044,5,train
16045,8,train
16046,3,train
16047,1,train
16048,3,train
16049,5,val
16050,1,test
16051,6,train
16052,7,train
16053,3,val
16054,1,train
16055,2,train
16056,3,train
16057,2,train
16058,5,train
16059,1,train
16060,7,train
16061,9,train
16062,3,train
16063,9,train
16064,1,train
16065,9,train
16066,8,train
16067,5,test
16068,2,train
16069,7,train
16070,2,test
16071,0,train
16072,8,train
16073,1,train
16074,5,train
16075,2,train
16076,6,train
16077,7,train
16078,7,train
16079,3,train
16080,1,train
16081,3,train
16082,7,test
16083,0,train
16084,2,train
16085,7,train
16086,9,train
16087,7,train
16088,1,train
16089,2,train
16090,5,train
16091,2,train
16092,7,train
16093,5,val
16094,3,train
16095,2,train
16096,1,train
16097,7,train
16098,7,train
16099,8,train
16100,5,train
16101,1,train
16102,2,train
16103,2,train
16104,6,val
16105,9,train
16106,1,test
16107,7,train
16108,6,train
16109,1,train
16110,6,test
16111,5,train
16112,8,train
16113,6,val
16114,8,test
16115,8,train
16116,3,train
16117,1,val
16118,1,train
16119,1,train
16120,0,train
16121,4,val
16122,7,val
16123,2,train
16124,9,train
16125,4,train
16126,8,test
16127,9,train
16128,9,train
16129,5,val
16130,3,test
16131,9,train
16132,0,train
16133,4,train
16134,5,test
16135,2,test
16136,8,val
16137,5,train
16138,7,train
16139,4,train
16140,7,train
16141,1,train
16142,9,train
16143,3,train
16144,9,train
16145,1,train
16146,2,test
16147,5,train
16148,8,train
16149,3,train
16150,3,train
16151,5,train
16152,2,train
16153,0,train
16154,0,train
16155,2,train
16156,6,train
16157,3,val
16158,7,train
16159,7,train
16160,9,train
16161,6,train
16162,2,train
16163,5,train
16164,6,train
16165,9,train
16166,6,train
16167,1,val
16168,8,train
16169,6,train
16170,5,train
16171,7,train
16172,7,test
16173,3,train
16174,9,test
16175,6,train
16176,3,train
16177,9,train
16178,8,val
16179,1,train
16180,0,val
16181,5,train
16182,6,train
16183,8,train
16184,5,train
16185,5,train
16186,3,train
16187,2,test
16188,7,train
16189,7,train
16190,6,train
16191,1,train
16192,6,train
16193,2,train
16194,7,train
16195,7,val
16196,5,test
16197,2,train
16198,9,train
16199,4,train
16200,1,test
16201,8,train
16202,9,train
16203,7,train
16204,6,train
16205,0,train
16206,7,val
16207,8,test
16208,1,train
16209,6,train
16210,1,train
16211,2,test
16212,8,train
16213,7,train
16214,1,val
16215,9,train
16216,1,train
16217,2,val
16218,3,train
16219,0,train
16220,3,train
16221,9,train
16222,5,train
16223,8,train
16224,5,train
16225,3,train
16226,8,train
16227,8,train
16228,3,train
16229,3,train
16230,5,train
16231,2,test
16232,3,train
16233,0,val
16234,8,train
16235,8,val
16236,1,train
16237,7,train
16238,6,val
16239,2,train
16240,5,train
16241,1,train
16242,3,train
16243,6,test
16244,2,train
16245,2,test
16246,7,val
16247,8,train
16248,7,train
16249,2,train
16250,5,train
16251,1,val
16252,7,train
16253,9,train
16254,0,train
16255,5,val
16256,4,train
16257,8,test
16258,6,val
16259,9,train
16260,0,train
16261,1,train
16262,8,train
16263,5,test
16264,1,train
16265,0,val
16266,8,train
16267,3,train
16268,5,test
16269,3,train
16270,8,train
16271,9,test
16272,3,val
16273,8,train
16274,5,train
16275,6,train
16276,5,train
16277,4,train
16278,5,val
16279,8,train
16280,2,train
16281,7,train
16282,8,train
16283,3,train
16284,2,test
16285,7,train
16286,9,train
16287,9,train
16288,2,train
16289,8,train
16290,7,train
16291,6,train
16292,8,test
16293,7,train
16294,3,test
16295,6,val
16296,2,train
16297,9,train
16298,2,train
16299,3,train
16300,2,train
16301,5,train
16302,7,train
16303,2,test
16304,7,train
16305,2,val
16306,3,val
16307,3,train
16308,5,train
16309,6,train
16310,5,train
16311,1,train
16312,8,val
16313,9,test
16314,5,train
16315,7,train
16316,3,train
16317,1,val
16318,6,train
16319,0,train
16320,3,val
16321,5,train
16322,0,train
16323,6,train
16324,1,train
16325,6,train
16326,5,train
16327,1,train
16328,1,train
16329,7,train
16330,8,train
16331,5,val
16332,2,train
16333,3,train
16334,4,train
16335,6,train
16336,2,train
16337,6,train
16338,1,val
16339,1,train
16340,1,train
16341,2,train
16342,1,train
16343,2,train
16344,6,train
16345,0,val
16346,9,test
16347,9,val
16348,1,train
16349,7,train
16350,2,train
16351,2,train
16352,9,train
16353,2,train
16354,2,train
16355,7,train
16356,7,train
16357,8,train
16358,9,val
16359,3,train
16360,6,train
16361,7,train
16362,1,val
16363,0,train
16364,2,train
16365,3,train
16366,2,train
16367,1,val
16368,3,test
16369,9,val
16370,8,train
16371,1,train
16372,1,train
16373,0,val
16374,2,train
16375,2,val
16376,6,train
16377,5,train
16378,2,train
16379,6,test
16380,3,train
16381,3,train
16382,3,train
16383,9,train
16384,1,test
16385,7,test
16386,0,train
16387,8,train
16388,7,train
16389,7,train
16390,3,train
16391,0,train
16392,5,train
16393,2,train
16394,6,train
16395,0,train
16396,7,val
16397,7,train
16398,8,val
16399,2,val
16400,7,val
16401,9,val
16402,2,train
16403,2,val
16404,4,train
16405,2,val
16406,2,train
16407,2,train
16408,2,test
16409,3,test
16410,9,train
16411,1,train
16412,7,train
16413,9,train
16414,2,test
16415,3,train
16416,4,val
16417,0,train
16418,3,train
16419,7,train
16420,2,train
16421,1,train
16422,2,train
16423,3,train
16424,9,train
16425,8,train
16426,7,test
16427,7,train
16428,9,train
16429,8,val
16430,0,train
16431,5,val
16432,6,train
16433,5,train
16434,5,val
16435,9,train
16436,8,train
16437,7,test
16438,2,train
16439,0,train
16440,2,test
16441,1,train
16442,6,test
16443,2,train
16444,2,train
16445,2,train
16446,6,train
16447,2,train
16448,1,train
16449,5,train
16450,5,train
16451,7,train
16452,0,test
16453,1,test
16454,2,val
16455,6,train
16456,0,train
16457,6,test
16458,7,train
16459,0,train
16460,9,train
16461,2,test
16462,6,train
16463,0,train
16464,9,test
16465,7,test
16466,6,train
16467,7,train
16468,1,train
16469,2,train
16470,2,val
16471,5,train
16472,7,val
16473,8,train
16474,8,train
16475,7,val
16476,7,train
16477,8,train
16478,7,train
16479,2,train
16480,9,val
16481,0,train
16482,3,train
16483,2,val
16484,3,train
16485,6,train
16486,7,train
16487,2,train
16488,7,train
16489,2,train
16490,2,train
16491,0,train
16492,5,train
16493,9,train
16494,2,train
16495,5,train
16496,7,train
16497,7,train
16498,7,train
16499,2,train
16500,9,val
16501,8,train
16502,8,train
16503,7,train
16504,2,train
16505,9,test
16506,8,train
16507,7,val
16508,7,train
16509,3,test
16510,2,train
16511,9,train
16512,2,val
16513,3,train
16514,6,val
16515,8,val
16516,2,train
16517,2,train
16518,3,train
16519,2,train
16520,5,test
16521,5,train
16522,2,train
16523,5,train
16524,5,train
16525,1,train
16526,3,test
16527,5,val
16528,5,train
16529,7,val
16530,6,train
16531,1,val
16532,2,train
16533,2,train
16534,5,train
16535,7,train
16536,3,train
16537,1,val
16538,3,train
16539,5,test
16540,6,train
16541,5,train
16542,7,train
16543,9,train
16544,5,val
16545,7,train
16546,6,test
16547,5,train
16548,0,train
16549,7,val
16550,0,val
16551,0,train
16552,3,train
16553,7,train
16554,2,train
16555,9,train
16556,9,train
16557,1,train
16558,5,test
16559,2,train
16560,9,train
16561,2,train
16562,4,train
16563,6,train
16564,1,test
16565,9,test
16566,6,val
16567,2,train
16568,7,train
16569,5,train
16570,1,train
16571,5,train
16572,9,train
16573,2,train
16574,3,val
16575,2,train
16576,1,train
16577,0,train
16578,1,train
16579,8,train
16580,5,train
16581,7,test
16582,8,train
16583,9,val
16584,2,train
16585,1,val
16586,9,train
16587,5,val
16588,8,train
16589,3,test
16590,0,val
16591,9,train
16592,7,test
16593,0,train
16594,6,train
16595,9,val
16596,2,train
16597,8,val
16598,8,test
16599,9,train
16600,5,train
16601,2,val
16602,1,train
16603,0,train
16604,1,train
16605,3,train
16606,3,train
16607,5,train
16608,3,train
16609,6,train
16610,3,train
16611,9,train
16612,3,test
16613,6,train
16614,3,train
16615,2,test
16616,0,train
16617,6,train
16618,7,train
16619,7,test
16620,7,train
16621,2,test
16622,2,test
16623,3,val
16624,0,val
16625,3,train
16626,5,val
16627,9,val
16628,0,train
16629,7,train
16630,3,val
16631,1,train
16632,0,train
16633,5,val
16634,5,train
16635,6,val
16636,2,val
16637,5,train
16638,8,test
16639,3,train
16640,3,val
16641,3,train
16642,7,train
16643,6,train
16644,5,val
16645,1,test
16646,7,train
16647,9,train
16648,1,val
16649,0,train
16650,2,train
16651,7,test
16652,7,val
16653,2,test
16654,5,train
16655,1,val
16656,0,train
16657,1,train
16658,4,train
16659,0,train
16660,8,test
16661,0,test
16662,2,train
16663,5,train
16664,8,val
16665,6,train
16666,1,train
16667,3,test
16668,2,train
16669,2,test
16670,9,train
16671,8,train
16672,9,train
16673,1,val
16674,7,train
16675,7,test
16676,3,train
16677,3,train
16678,8,train
16679,3,train
16680,6,train
16681,2,test
16682,5,train
16683,2,val
16684,5,train
16685,5,train
16686,7,train
16687,6,train
16688,2,val
16689,8,train
16690,7,train
16691,2,train
16692,5,train
16693,8,train
16694,0,train
16695,0,train
16696,6,train
16697,7,test
16698,5,train
16699,1,train
16700,7,train
16701,3,train
16702,8,train
16703,9,train
16704,3,train
16705,6,train
16706,8,train
16707,5,train
16708,9,train
16709,1,test
16710,6,val
16711,9,train
16712,2,train
16713,5,train
16714,3,val
16715,2,train
16716,3,train
16717,5,train
16718,1,val
16719,4,train
16720,7,test
16721,9,train
16722,9,test
16723,1,train
16724,5,train
16725,2,train
16726,6,val
16727,3,test
16728,9,train
16729,7,train
16730,0,train
16731,6,train
16732,5,test
16733,2,train
16734,6,train
16735,5,test
16736,1,train
16737,1,test
16738,7,train
16739,1,test
16740,6,val
16741,7,train
16742,1,train
16743,5,train
16744,0,train
16745,7,train
16746,3,train
16747,0,train
16748,9,train
16749,7,train
16750,7,val
16751,1,train
16752,2,train
16753,0,val
16754,2,train
16755,5,train
16756,7,train
16757,5,train
16758,2,train
16759,3,train
16760,6,train
16761,7,train
16762,6,train
16763,3,train
16764,6,train
16765,0,train
16766,8,train
16767,2,train
16768,2,train
16769,6,val
16770,3,train
16771,6,train
16772,3,train
16773,3,val
16774,5,train
16775,8,train
16776,0,train
16777,5,train
16778,0,val
16779,5,train
16780,1,train
16781,8,train
16782,8,train
16783,0,train
16784,7,test
16785,6,train
16786,5,test
16787,2,train
16788,8,train
16789,4,val
16790,1,val
16791,0,train
16792,9,train
16793,0,test
16794,2,train
16795,1,train
16796,3,val
16797,1,train
16798,3,train
16799,7,train
16800,7,train
16801,3,train
16802,6,test
16803,2,train
16804,9,train
16805,8,train
16806,2,train
16807,5,train
16808,8,train
16809,7,val
16810,1,train
16811,3,train
16812,5,train
16813,5,test
16814,3,test
16815,9,train
16816,5,train
16817,3,train
16818,1,train
16819,7,test
16820,7,train
16821,2,train
16822,2,train
16823,8,train
16824,6,train
16825,2,train
16826,6,train
16827,6,train
16828,9,val
16829,1,train
16830,9,test
16831,3,train
16832,8,train
16833,5,train
16834,9,val
16835,4,train
16836,2,train
16837,7,train
16838,2,val
16839,2,train
16840,2,train
16841,1,train
16842,7,train
16843,2,train
16844,1,train
16845,6,val
16846,3,test
16847,3,test
16848,5,test
16849,1,train
16850,2,val
16851,6,train
16852,6,train
16853,2,val
16854,9,val
16855,2,test
16856,3,train
16857,7,train
16858,1,val
16859,7,test
16860,8,val
16861,5,train
16862,2,train
16863,3,val
16864,2,train
16865,1,test
16866,9,train
16867,7,val
16868,2,train
16869,0,train
16870,3,train
16871,2,train
16872,5,val
16873,1,train
16874,0,test
16875,3,train
16876,7,train
16877,1,train
16878,1,test
16879,9,test
16880,9,train
16881,9,val
16882,8,train
16883,3,train
16884,6,train
16885,3,test
16886,1,test
16887,6,train
16888,0,test
16889,5,train
16890,0,test
16891,8,train
16892,6,val
16893,6,test
16894,6,train
16895,7,val
16896,7,train
16897,2,test
16898,1,train
16899,5,train
16900,7,train
16901,4,train
16902,2,train
16903,5,test
16904,4,val
16905,6,train
16906,9,test
16907,3,test
16908,0,train
16909,0,val
16910,0,train
16911,7,test
16912,8,train
16913,5,train
16914,4,val
16915,5,train
16916,2,val
16917,9,test
16918,4,train
16919,2,test
16920,1,val
16921,2,test
16922,9,train
16923,7,train
16924,8,val
16925,7,test
16926,2,train
16927,6,val
16928,3,test
16929,3,val
16930,1,test
16931,2,train
16932,8,train
16933,5,train
16934,3,train
16935,2,train
16936,7,val
16937,2,train
16938,2,val
16939,8,train
16940,3,train
16941,2,train
16942,7,train
16943,2,test
16944,9,train
16945,8,train
16946,1,train
16947,8,train
16948,6,train
16949,3,val
16950,2,train
16951,9,val
16952,5,train
16953,8,train
16954,5,test
16955,5,test
16956,0,val
16957,2,train
16958,1,val
16959,1,train
16960,2,test
16961,9,test
16962,2,train
16963,7,test
16964,1,test
16965,4,test
16966,7,train
16967,1,train
16968,7,train
16969,7,train
16970,2,test
16971,5,train
16972,7,train
16973,7,val
16974,6,train
16975,5,train
16976,6,train
16977,7,test
16978,2,train
16979,3,train
16980,0,train
16981,7,val
16982,9,train
16983,1,train
16984,9,test
16985,5,val
16986,1,train
16987,5,train
16988,9,train
16989,4,train
16990,0,val
16991,1,val
16992,6,train
16993,0,test
16994,8,train
16995,7,test
16996,6,train
16997,9,train
16998,3,val
16999,7,train
17000,3,train
17001,2,train
17002,8,train
17003,0,train
17004,7,train
17005,3,train
17006,1,train
17007,9,val
17008,3,val
17009,5,train
17010,8,train
17011,5,train
17012,6,train
17013,2,test
17014,7,train
17015,2,train
17016,8,train
17017,1,train
17018,3,test
17019,5,train
17020,7,train
17021,8,test
17022,6,train
17023,2,train
17024,7,train
17025,2,train
17026,3,train
17027,1,train
17028,6,train
17029,4,test
17030,6,train
17031,5,val
17032,2,train
17033,7,train
17034,9,val
17035,3,train
17036,0,test
17037,6,train
17038,3,train
17039,2,test
17040,1,train
17041,2,train
17042,7,train
17043,3,train
17044,3,val
17045,6,val
17046,4,val
17047,6,test
17048,5,train
17049,9,train
17050,2,train
17051,6,train
17052,8,test
17053,9,test
17054,9,val
17055,9,train
17056,6,test
17057,9,test
17058,1,test
17059,1,train
17060,7,train
17061,0,test
17062,3,train
17063,2,train
17064,7,train
17065,8,train
17066,9,train
17067,3,val
17068,8,train
17069,9,train
17070,7,train
17071,5,train
17072,5,val
17073,7,train
17074,7,val
17075,1,train
17076,3,train
17077,1,test
17078,6,test
17079,3,train
17080,1,train
17081,7,train
17082,5,train
17083,2,train
17084,8,train
17085,4,train
17086,3,test
17087,2,val
17088,6,val
17089,5,train
17090,7,train
17091,6,test
17092,8,train
17093,7,train
17094,7,val
17095,9,val
17096,2,train
17097,9,val
17098,1,train
17099,9,train
17100,1,train
17101,9,train
17102,8,val
17103,3,val
17104,2,val
17105,1,train
17106,1,val
17107,6,val
17108,2,train
17109,2,train
17110,5,val
17111,2,train
17112,1,train
17113,7,train
17114,5,test
17115,7,test
17116,1,train
17117,2,test
17118,9,train
17119,1,val
17120,5,train
17121,9,train
17122,2,train
17123,7,train
17124,0,test
17125,2,train
17126,1,train
17127,9,train
17128,5,test
17129,3,test
17130,6,train
17131,9,train
17132,2,val
17133,7,train
17134,6,test
17135,9,train
17136,2,train
17137,8,val
17138,2,train
17139,1,train
17140,0,train
17141,7,train
17142,5,train
17143,2,val
17144,1,train
17145,1,train
17146,6,train
17147,1,val
17148,6,test
17149,2,train
17150,6,test
17151,0,test
17152,7,train
17153,8,train
17154,9,train
17155,2,train
17156,1,test
17157,1,val
17158,1,val
17159,7,train
17160,7,val
17161,0,train
17162,1,train
17163,5,train
17164,8,train
17165,6,val
17166,3,train
17167,9,test
17168,3,train
17169,8,train
17170,2,test
17171,5,train
17172,1,train
17173,9,test
17174,1,val
17175,8,train
17176,2,train
17177,5,train
17178,5,test
17179,8,train
17180,8,val
17181,7,train
17182,7,train
17183,1,train
17184,5,train
17185,1,train
17186,1,train
17187,5,val
17188,1,val
17189,7,train
17190,7,test
17191,8,train
17192,5,train
17193,5,train
17194,5,train
17195,7,train
17196,6,test
17197,2,train
17198,5,train
17199,2,train
17200,7,test
17201,3,train
17202,8,test
17203,7,val
17204,1,train
17205,0,train
17206,3,train
17207,8,train
17208,9,test
17209,3,val
17210,5,val
17211,9,train
17212,2,train
17213,1,train
17214,8,train
